"","Center.of.Mass.X...m.","Center.of.Mass.Y...m.","Area...m2.","Perimeter...m.","Circularity","PanEV","EpCAM","MET","SDC1","EGFR","ADAM10","CTSH","PDL1","HER2","image","celltype"
"1455",19.37475014,53.93164444,14,14.82842712,0.800106365,8076,1082.090942,240.7727203,276.6818237,476.5,332.6818237,210.6363678,615.8636475,647.1363525,1,"H2228"
"1456",5.052149773,54.20024872,11,12.48528137,0.886759563,6405.882324,372.9411621,85,248,259.5882263,74.41176605,203.1176453,191.6470642,321.5882263,1,"H2228"
"1457",47.30054855,54.93600082,8,10.82842712,0.857371602,6870.856934,300.2857056,89.07142639,164.7857208,133.7142792,157.2142792,229,262.7142944,263.4285583,1,"H2228"
"1458",71.46312714,26.2826252,13,14.48528137,0.778573011,6765.649902,1030.550049,125.5,270.8999939,313.6499939,79.55000305,241.3999939,245.8500061,250.9499969,1,"H2228"
"1459",42.41189957,56.24399948,7,10.82842712,0.750200152,5546.230957,393.615387,90.30769348,134.0769196,251.6923065,92.46154022,211.6923065,151.0769196,186.1538391,1,"H2228"
"1460",5.700204372,38.11779404,8.5,11.41421356,0.819854532,6208.666504,181.1333313,121.5333328,189.1999969,149.5333405,140.7333374,188.7333374,135.2666626,137,1,"H2228"
"1461",33.87174988,12.30791664,8.5,11.07106781,0.871464636,6124.214355,202.9285736,114.2857132,153.3571472,144,164.8571472,169.4285736,155.3571472,215.2142792,1,"H2228"
"1462",0.347437501,12.50774956,4,9.656854249,0.539012084,517.777771,199.3333282,72.44444275,105.1111145,169.6666718,139.1111145,133.222229,99.33333588,197.222229,1,"H2228"
"1463",28.4489994,13.09362507,10,12.82842712,0.763594939,5045.82373,264.8235168,107.1176453,98.47058868,205.8235321,173.5294189,220.9411774,234.1176453,265.5294189,1,"H2228"
"1464",6.076749802,14.2244997,15,14.48528137,0.898353474,8584.59082,1364.95459,110.5454559,267.1818237,357.6818237,131.9090881,266.2727356,281.0454407,290.5909119,1,"H2228"
"1465",55.09949875,15.10739994,7,10.82842712,0.750200152,6345.692383,142.4615326,117.4615402,208.9230804,260,273.0769348,236.9230804,148.2307739,405.3076782,1,"H2228"
"1466",9.9512043,15.43588638,9.5,12.24264069,0.796495383,3646.5625,333.6875,93.6875,142.3125,197.125,64.1875,185.6875,192.375,124.9375,1,"H2228"
"1467",22.17940331,15.74001884,13.5,14.24264069,0.836300962,5943.047852,731.333313,82.61904907,189.7142792,266.7142944,118.8571396,215.1428528,241.0952454,282.3809509,1,"H2228"
"1468",36.15236664,27.57490349,15.5,15.07106781,0.857538277,5858.56543,331.7826233,95.39130402,132.6521759,162.782608,132.3913116,166.6956482,235.2608643,248.0869598,1,"H2228"
"1469",72.05947876,58.63990402,13.5,14.24264069,0.836300962,5907.19043,392.2380981,65,156.4285736,198.1904755,89.42857361,148.8095245,216.1428528,172.1428528,1,"H2228"
"1470",2.748057604,58.97948074,13.5,15.07106781,0.746888177,6331.523926,846.333313,111.0952377,213.1428528,224.9523773,136.8571472,219.3809509,191.1904755,340.0952454,1,"H2228"
"1471",9.090600014,58.69649887,9,11.65685425,0.832318678,6078.866699,314,99.33333588,136.0666656,189.6666718,142.0666656,182.3999939,134.1999969,231.7333374,1,"H2228"
"1472",71.85825348,27.81134987,9,11.65685425,0.832318678,7833.266602,643.5333252,99.33333588,155.9333344,241.6000061,159.4666595,145.3999939,163.2666626,176.2666626,1,"H2228"
"1473",30.47231293,16.26824951,5,8.828427125,0.806145057,5233.100098,907.0999756,188.1000061,239,325.3999939,250.3000031,302.2999878,184.1999969,182.1999969,1,"H2228"
"1474",43.46870422,59.65520477,8.5,11.41421356,0.819854532,9012.666992,955.8666382,90.93333435,264.2000122,381.6666565,148.8666687,261.0666809,361.3333435,412.5333252,1,"H2228"
"1475",69.51474762,28.42174911,7.5,10.24264069,0.898353474,5847.922852,366,70.61538696,261.384613,261.8461609,118.384613,221.6923065,103.384613,230.5384674,1,"H2228"
"1476",46.43399811,17.54355049,8,10.82842712,0.857371602,5904.785645,2026.357178,93,325.2857056,355.6428528,83.35713959,421.3571472,305.5,308.2142944,1,"H2228"
"1477",71.09525299,17.63075066,7.5,10.24264069,0.898353474,7104.384766,126.2307663,109.1538467,117.5384598,152.9230804,121.4615402,228.615387,167.1538391,177,1,"H2228"
"1478",17.0203495,61.88475037,9,12.48528137,0.725530551,6419.799805,701.0666504,110.5333328,139.0666656,220.3333282,145.6000061,183,226.8000031,247.0666656,1,"H2228"
"1479",52.15650177,17.90324974,10,11.65685425,0.924798531,6296.75,151.875,125.8125,128.8125,168.9375,179.125,185.25,154.3125,166.6875,1,"H2228"
"1480",11.71997738,62.43470383,10.5,12.24264069,0.880337002,5976.588379,265.5882263,73.05882263,129.1176453,211.1764679,118.1176453,223.8823547,205.8235321,164.8823547,1,"H2228"
"1481",69.73274994,18.14850044,6,10,0.753982237,7156,205.4166718,41.08333206,111.8333359,178,72.33333588,166.1666718,144.9166718,139.5833282,1,"H2228"
"1482",56.50287628,18.72075081,13,13.65685425,0.875894637,7110,285.1000061,86.69999695,124.4499969,212.1499939,161.1000061,194.1999969,207.8999939,274.5499878,1,"H2228"
"1483",12.75300026,19.03140068,7,10.82842712,0.750200152,5209.846191,5688.230957,125.1538467,289.1538391,671.8461304,200.8461609,178.8461609,441.8461609,357.7692261,1,"H2228"
"1484",52.64699936,39.74412537,10,12.82842712,0.763594939,5289.941406,165.2352905,81.76470947,124.5294113,258.6470642,141.1176453,128.5882416,209.4117584,171.1176453,1,"H2228"
"1485",23.54400063,16.84049988,15,15.3137085,0.803785877,6098.54541,176.8636322,72.5,141.9545441,189.5909119,92.45454407,161.6818237,107.3181839,132.1818237,1,"H2228"
"1486",42.49637604,64.07837677,15,15.3137085,0.803785877,6312.45459,160.8181763,76.86363983,135.0454559,241.1363678,97.95454407,206.8636322,98.40908813,218.8181763,1,"H2228"
"1487",24.079916,64.06475067,8.5,11.07106781,0.871464636,6021.214355,421.8571472,54.8571434,218.9285736,206.0714264,95.2857132,102.2142868,207.1428528,237.7142792,1,"H2228"
"1488",33.41531372,64.19419098,6,9.656854249,0.808518127,6466.181641,932.5454712,119.1818161,251.7272797,157.2727203,132.3636322,192,212.0909119,197,1,"H2228"
"1489",26.02375031,29.23925018,7.5,10.24264069,0.898353474,4881.538574,104.9230804,121.3076935,152.0769196,232.9230804,139.3076935,245.5384674,166.4615326,226.4615326,1,"H2228"
"1490",67.01270294,65.28852081,10.5,12.24264069,0.880337002,4702.588379,592.6470337,76.64705658,170.8235321,278.1176453,109.5882339,274.5294189,197.2941132,214.9411774,1,"H2228"
"1491",20.1922493,23.02625084,13,13.65685425,0.875894637,8429.700195,1403.900024,93.30000305,256.25,314.8500061,112.5999985,356.0499878,405.3500061,689.1500244,1,"H2228"
"1492",42.72082901,35.91406631,17.5,20.24264069,0.536677737,6469.893066,520.1071167,83.39286041,243.6785736,285.2857056,144.6071472,175.6428528,221.6428528,244,1,"H2228"
"1493",70.87725067,0.306562513,3,8.828427125,0.483687034,6185.25,138,147.5,422.875,195.125,213.375,352.625,230,199.5,1,"H2228"
"1494",55.61724854,41.37912369,14,14.48528137,0.838463242,8039.856934,534.3809814,77.42857361,113,214.1904755,113.5714264,172.0476227,186.1428528,176.4761963,1,"H2228"
"1495",44.24718857,41.28374863,5,8.828427125,0.806145057,8645.400391,262.5,81.69999695,132.1999969,248.3000031,87.5,289.2999878,186.6000061,222.3000031,1,"H2228"
"1496",59.0800972,0.773480773,13.5,14.24264069,0.836300962,8265.142578,117.4285736,68.47618866,156.2857208,153.9047546,57.23809433,117.4761887,168.8095245,261.9047546,1,"H2228"
"1497",75.06285095,41.57804871,7,10.82842712,0.750200152,6459.538574,422.5384521,154.5384674,173.4615326,261.0769348,245.9230804,513.3076782,236.5384674,151.4615326,1,"H2228"
"1498",74.74674988,67.66175079,7.5,10.24264069,0.898353474,5581.230957,531.0769043,72,203.5384674,296.6923218,127.9230804,244.384613,178.5384674,244.7692261,1,"H2228"
"1499",3.896749973,41.86962509,12,13.65685425,0.808518127,6588.473633,383,121.4736862,186.2631531,207.8421021,85.10526276,225,220.1052704,247.9473724,1,"H2228"
"1500",16.88451958,68.46247864,14.5,15.07106781,0.802213227,5863.09082,947.7727051,93.6818161,109.3636398,373.3636475,135,195.4545441,273.7727356,333.1818237,1,"H2228"
"1501",9.81000042,69.89624786,6,10,0.753982237,6951.5,739.75,64.41666412,136.25,253.3333282,131,195.0833282,137.3333282,256.0833435,1,"H2228"
"1502",6.37650013,23.21699905,9,12,0.785398163,5913.5,119.3125,121.75,105.625,140.5,144.4375,245,156.5,162.1875,1,"H2228"
"1503",28.88747787,29.64552307,12.5,13.07106781,0.919385694,6397.894531,1383.894775,85.05263519,206.0526276,307.7368469,118.7368393,153.8947296,345.7368469,400,1,"H2228"
"1504",71.30235291,1.226250052,9,11.65685425,0.832318678,7318,154.8666687,53.93333435,111.8666687,98.53333282,90,156.5333405,151.6666718,202.9333344,1,"H2228"
"1505",27.05924988,1.716750026,4,8,0.785398163,1857.222168,248.3333282,66.77777863,82.22222137,151.5555573,87.77777863,99.22222137,186.4444427,169.6666718,1,"H2228"
"1506",2.425250053,2.152750015,13,13.65685425,0.875894637,8296.400391,393.6499939,111.3000031,190.8000031,125.8000031,244.25,193.1000061,133.75,170.1999969,1,"H2228"
"1507",39.0450592,30.64367294,13.5,15.07106781,0.746888177,7122.476074,174.2857208,94.38095093,104,213.1904755,125.2857132,130.0476227,203.4285736,192.8571472,1,"H2228"
"1508",15.06429577,24.65134048,9.5,12.24264069,0.796495383,5794.5,130,62.5,155.6875,168.25,169.375,203.9375,157.5,166.5625,1,"H2228"
"1509",63.2472496,45.0260849,5.5,9.414213562,0.779838121,8246.636719,857.1818237,56.18181992,226.2727203,304.3636475,128.6363678,143.8181763,186.0909119,270.4545593,1,"H2228"
"1510",69.01062775,45.37125015,14,14.48528137,0.838463242,7065.047852,1388.19043,89.09523773,233.3333282,330.2380981,149.5238037,343.8571472,331.6666565,233.1428528,1,"H2228"
"1511",33.32675171,45.48025131,7.5,10.24264069,0.898353474,6274,2275.846191,166.7692261,257.9230652,445.1538391,394.7692261,276.2307739,387.6923218,330.9230652,1,"H2228"
"1512",28.50559616,77.16571045,14.5,15.07106781,0.802213227,6353.40918,231.1818237,96.45454407,79.77272797,167.4090881,106.272728,205.8636322,172.6363678,146.6818237,1,"H2228"
"1513",67.33474731,77.19924927,7.5,10.24264069,0.898353474,5383.692383,272,123.615387,123.384613,307.6923218,65.15384674,213,181.2307739,293.615387,1,"H2228"
"1514",38.74950027,77.49900055,9,12,0.785398163,6383.5,293.0625,51.3125,160.625,154.3125,72,172.625,141.5625,180,1,"H2228"
"1515",67.00775146,45.73458481,6.5,10.24264069,0.778573011,8066,821.416687,70.66666412,273.6666565,369.5833435,84.16666412,301.3333435,224.6666718,423.3333435,1,"H2228"
"1516",10.93815041,78.23474884,11,12.48528137,0.886759563,9609.882813,741.1764526,151.4117584,341.8235168,196.5882416,167.1764679,237.6470642,249.2352905,260.4117737,1,"H2228"
"1517",11.55190372,36.83152008,13.5,14.24264069,0.836300962,5262.095215,223.5714264,70.38095093,170.3333282,179.6666718,93.2857132,219.0476227,151.6190491,214.5714264,1,"H2228"
"1518",60.23158264,78.43458557,6.5,10.24264069,0.778573011,4112,433,57.5,126.4166641,236.5,65.08333588,188.75,197.9166718,232,1,"H2228"
"1519",23.35820389,78.85902405,10.5,12.24264069,0.880337002,5860.353027,455.4705811,125.2352905,155.0588226,228.0588226,113.3529434,190.5294189,244,224.6470642,1,"H2228"
"1520",10.84549999,31.31024933,12,13.65685425,0.808518127,6054.105469,906.3684082,81,205.1052704,250.421051,108.421051,151.8947296,221.9473724,224.2631531,1,"H2228"
"1521",74.24943542,3.954656363,18,18.48528137,0.661957699,6711.777832,958.7407227,95.03704071,155.7407379,247.7407379,150.3703766,151.8148193,251,208.7037048,1,"H2228"
"1522",40.05749893,79.41194916,8,10.82842712,0.857371602,5883.856934,132,63.7142868,149.9285736,247.4285736,63.07143021,223.6428528,141.7857208,190.0714264,1,"H2228"
"1523",21.25499916,80.68724823,10,11.65685425,0.924798531,5964.5,780.875,113.4375,105.5625,237.875,169.8125,156.5625,291.875,263.625,1,"H2228"
"1524",37.27799988,80.52375031,6,10,0.753982237,6366.916504,990.583313,101.1666641,146.9166718,270.5,199.1666718,251.25,244.75,241.5,1,"H2228"
"1525",60.70391846,80.79624939,6.5,10.24264069,0.778573011,6846.583496,563.333313,173.5,345.5833435,310.3333435,219.5,211,301.3333435,435.1666565,1,"H2228"
"1526",24.80294991,81.47205353,15.5,16.24264069,0.738292213,10869.16699,1071.708374,92.54166412,155.75,364.9166565,133.0416718,241.5416718,222,286.5,1,"H2228"
"1527",30.37285042,81.50475311,14.5,17.07106781,0.625254018,9262.086914,666.8261108,172.9130402,302.0869446,386.3478394,191.4347839,690.2608643,321.6521606,336.9130554,1,"H2228"
"1528",66.21749878,7.112249851,2,6,0.698131701,7531.333496,471,93,142,210.3333282,62.33333206,167.8333282,177.8333282,147,1,"H2228"
"1529",62.56210709,10.89610672,3.5,7.414213562,0.800106365,5584.875,152.25,53.375,269,237,162.25,243.5,213.625,190.375,1,"H2228"
"1530",9.29224968,48.47774887,3,6.828427125,0.808518127,6498.571289,152.4285736,132.1428528,171.5714264,143,146.2857208,246.8571472,150,194,1,"H2228"
"1531",73.06406403,48.88650131,6,9.656854249,0.808518127,1266.909058,282,52.45454407,150,263.1818237,56.45454407,150.0909119,187.0909119,238.8181763,1,"H2228"
"1532",79.00553894,11.99389267,4.5,8.242640687,0.832318678,6014.333496,213.4444427,116.4444427,209.3333282,260.6666565,123,199.222229,137.777771,194.222229,1,"H2228"
"1533",8.551050186,13.11814976,15.5,17.89949494,0.607939005,2034.333374,286.7083435,134.625,148.2916718,214.625,137.25,138.8333282,176.5416718,167.125,1,"H2228"
"1534",31.99695015,13.03094959,2.5,6.242640687,0.806145057,4981.333496,516.833313,121.8333359,122,156.1666718,261.5,158.1666718,151.1666718,234.8333282,1,"H2228"
"1535",12.75300026,39.1582489,5,8.828427125,0.806145057,7943.600098,465.5,65.19999695,81.59999847,121.8000031,42.40000153,134.3000031,157.1000061,158.6999969,1,"H2228"
"1536",8.396892548,14.16610718,3.5,7.414213562,0.800106365,4313,314.375,131.25,180.625,136.5,208.375,201.125,107.5,199.375,1,"H2228"
"1537",42.23205185,49.98194885,2.5,6.242640687,0.806145057,5844.333496,302.1666565,130.1666718,140.5,149.3333282,110,216.5,142.5,133.8333282,1,"H2228"
"1538",74.94139099,15.63760757,3.5,7.414213562,0.800106365,5101.625,203.375,104.625,61.25,221.5,54,213.375,105.25,151.125,1,"H2228"
"1539",28.47129631,16.37229538,8.5,11.41421356,0.819854532,6797.266602,549.666687,83.19999695,198.3999939,271.2666626,94.06666565,156.1333313,231.6666718,209.4666595,1,"H2228"
"1540",43.22239304,50.90689468,3.5,7.414213562,0.800106365,6824.5,816.25,107.125,156.625,272.5,104.375,253.375,185,271,1,"H2228"
"1541",58.4045372,51.56089401,4.5,8.242640687,0.832318678,5296.444336,1521.777832,160.222229,179,285.6666565,187,175.222229,287.6666565,275.444458,1,"H2228"
"1542",8.093250275,16.92225075,0,0,NA,13690,751.2000122,153.3999939,382.3999939,227,314,346,313.6000061,462,1,"H2228"
"1543",44.25944901,52.92494965,1.5,6.242640687,0.483687034,1075.599976,127.4000015,70,131,128.6000061,77.40000153,211.6000061,164.3999939,104.5999985,1,"H2228"
"1544",24.31245041,53.41545105,2.5,6.242640687,0.806145057,13202.66699,3957.666748,244,473.5,665.666687,329.5,223.3333282,488.8333435,453.1666565,1,"H2228"
"1545",53.30099869,53.46450043,7,9.656854249,0.943271148,6734.833496,987.583313,109,265,189.75,176,144.75,233.75,149.75,1,"H2228"
"1546",80.39295197,18.62265015,1.5,5.414213562,0.643028702,3948,102.5999985,80.40000153,93.80000305,240.6000061,91.59999847,213,171.3999939,178.6000061,1,"H2228"
"1547",21.25499916,53.81874847,7,12.82842712,0.534516457,1710.428589,193.3571472,135.7857208,114.8571396,156.5,177.4285736,108.6428604,120.4285736,196.1428528,1,"H2228"
"1548",24.60675049,22.80825043,2,5.656854249,0.785398163,6251.399902,127.4000015,113.1999969,126.4000015,158.6000061,152,162,149.6000061,175.8000031,1,"H2228"
"1549",24.87924957,54.36375046,3,6.828427125,0.808518127,2945.714355,248.8571472,108,103.5714264,208.2857208,122.2857132,97.7142868,156.1428528,164.8571472,1,"H2228"
"1550",38.55875015,23.29874992,3,6.828427125,0.808518127,5597.143066,123.5714264,85,86.2857132,184.5714264,142.5714264,59.8571434,162.7142792,206.1428528,1,"H2228"
"1551",30.4109993,55.18125153,4,7.656854249,0.857371602,6185.75,720.375,151.875,170.875,219.375,218.375,193,198.875,274.625,1,"H2228"
"1552",18.63899994,23.78924942,2,6,0.698131701,5600.166504,198,169.3333282,137.3333282,247.6666718,78.66666412,155.5,90.83333588,116,1,"H2228"
"1553",22.39949989,24.03450012,7,9.656854249,0.943271148,6153.25,178.25,101.9166641,95.91666412,192.5,96.58333588,100.5833359,164,190.75,1,"H2228"
"1554",66.50946808,24.06953621,5.5,9.071067812,0.839954433,6021.5,241.3999939,93.5,73.5,182.1000061,148.5,162.6000061,198.5,161.6000061,1,"H2228"
"1555",71.69474792,56.24399948,2,6,0.698131701,5403.666504,192.3333282,172.6666718,161.3333282,307.6666565,144,264,233.3333282,229.3333282,1,"H2228"
"1556",25.39155006,24.63945007,2.5,6.242640687,0.806145057,7374.833496,846.666687,137.1666718,306.8333435,425,208.8333282,325.3333435,215,582.5,1,"H2228"
"1557",17.41275024,57.71549988,7,10.48528137,0.800106365,5109,1551.666626,90.66666412,187.0833282,325.4166565,69.16666412,175.5,163.8333282,186.75,1,"H2228"
"1558",4.659749985,24.98825073,3,6.828427125,0.808518127,6231.428711,275,137,163.2857208,139.5714264,174.1428528,256.4285583,213.8571472,261.8571472,1,"H2228"
"1559",1.520550013,25.12994957,2.5,6.242640687,0.806145057,5519.166504,516.166687,80.83333588,163.1666718,213.1666718,76.33333588,232.3333282,139.1666718,177.5,1,"H2228"
"1560",41.57804871,59.53034973,1.5,5.414213562,0.643028702,6040.799805,587.2000122,93.59999847,113.1999969,272.7999878,168.6000061,235.6000061,219.1999969,293.7999878,1,"H2228"
"1561",80.68724823,26.29624939,3,6.828427125,0.808518127,8858.571289,346.4285583,78.42857361,105.1428604,209.7142792,151.7142792,167,161.1428528,179.2857208,1,"H2228"
"1562",28.31274986,60.74024963,3,6.828427125,0.808518127,5525.714355,378.2857056,50.7142868,98.7142868,167.4285736,135.8571472,213.1428528,250,187,1,"H2228"
"1563",74.94139099,26.70889282,3.5,7.414213562,0.800106365,2485.625,131,67.75,120.375,179,150.875,132.75,175.375,163.25,1,"H2228"
"1564",56.48925018,61.93925095,3,6.828427125,0.808518127,5101.143066,193.7142792,56.2857132,158.2857208,111,72.42857361,194.2857208,123,163.2857208,1,"H2228"
"1565",59.20929718,28.66452217,10.5,12.24264069,0.880337002,5646.058594,201.3529358,133.8823547,232.8235321,163.1764679,146.9411774,200,206,241.9411774,1,"H2228"
"1566",54.22360611,62.5153923,3.5,7.414213562,0.800106365,5320.125,687.875,60.25,175.5,232.125,172,240.25,202.5,224.75,1,"H2228"
"1567",28.4489994,63.11100006,1.999999881,11.65685425,0.184959695,10215.75,180.5,101.25,213.5,216.75,96.125,145,264.75,114.625,1,"H2228"
"1568",27.87675095,63.65599823,6,14.48528137,0.35934139,11422.23047,178.1538391,57.46154022,124.2307663,207.5384674,89.07691956,115.5384598,208.3076935,133,1,"H2228"
"1569",29.11935043,63.65055084,1.5,5.414213562,0.643028702,7779.600098,180,91,140.8000031,234.3999939,169,167,159.1999969,86,1,"H2228"
"1570",38.34075165,32.40024948,3,6.828427125,0.808518127,5384.285645,166.2857208,100,115.5714264,181.8571472,134.5714264,95.14286041,141.7142792,256.7142944,1,"H2228"
"1571",28.55590439,64.18632507,5.5,15.07106781,0.304287776,8847.845703,199.615387,91.69230652,137.2307739,199.8461609,87.46154022,128.615387,225.8461609,149.5384674,1,"H2228"
"1572",77.64614868,38.37345123,1.5,5.414213562,0.643028702,4487,148.3999939,138.3999939,136.3999939,227.3999939,149.6000061,108.5999985,207.3999939,162.1999969,1,"H2228"
"1573",27.12464905,0.277949989,1,6.828427125,0.269506042,3243.399902,261.2000122,174.1999969,157,112.5999985,189.8000031,132.3999939,114,159.1999969,1,"H2228"
"1574",38.8015213,67.39916229,11.5,13.07106781,0.845834838,5538.944336,353.222229,148.1666718,239.1111145,182.3888855,194.6111145,236.9444427,428.1111145,351.944458,1,"H2228"
"1575",38.66775131,0.245250002,0,0,NA,2530.399902,247.1999969,150.1999969,178.6000061,208.8000031,103.1999969,185.1999969,203.1999969,181,1,"H2228"
"1576",81.61374664,41.01124954,2.999999762,10.82842712,0.321514325,1124.222168,185.777771,104.3333359,129,286,198.4444427,176.8888855,95.66666412,160.6666718,1,"H2228"
"1577",35.10578537,68.26125336,6,17.65685425,0.241843517,6029.466797,1297.266724,85.73332977,107.7333298,312.6666565,103.8666687,245,223,189.6666718,1,"H2228"
"1578",33.68099976,0.981000006,7,9.656854249,0.943271148,7066.666504,2433.166748,83.33333588,367,403.5833435,84.75,239.4166718,412.9166565,525.416687,1,"H2228"
"1579",24.85199928,1.062749982,4,7.656854249,0.857371602,1060.125,200.375,69.625,104.625,237.875,268.25,155.875,213.5,179.875,1,"H2228"
"1580",7.322464466,70.2933197,2.5,7.414213562,0.571504547,7198.143066,1933.714233,168.7142792,408.1428528,396.4285583,106.1428604,229.7142792,315,499.1428528,1,"H2228"
"1581",6.177964211,70.92396545,5.5,9.071067812,0.839954433,6079,242.1999969,70.09999847,95,198.3000031,128.8000031,170.6999969,103,223.5,1,"H2228"
"1582",1.366392851,71.9983902,3.5,7.414213562,0.800106365,5522.125,134.375,102.25,100.875,177.25,146.75,194.25,65.75,170.25,1,"H2228"
"1583",32.1277504,72.10350037,2,6,0.698131701,4988.333496,129.8333282,63.66666794,131.5,174.8333282,95.83333588,196,164.1666718,146.3333282,1,"H2228"
"1584",4.659749985,72.62124634,3,6.828427125,0.808518127,6349.428711,3308.571533,182.1428528,384.8571472,558,172.8571472,272.7142944,417.1428528,516.8571167,1,"H2228"
"1585",43.12896347,42.03117752,3.5,8.242640687,0.647358972,1597.125,258.75,112.375,142.5,294.75,135.5,216.625,90.125,188.625,1,"H2228"
"1586",73.00274658,74.47425079,2,5.656854249,0.785398163,10735.59961,165.8000031,112.4000015,280.3999939,256.3999939,163.8000031,170,230.1999969,253.8000031,1,"H2228"
"1587",68.45745087,74.57234955,1.5,5.414213562,0.643028702,5642,111.8000031,138.1999969,242,277.3999939,116.8000031,194.8000031,220,165.6000061,1,"H2228"
"1588",72.80291748,75.09191895,3.5,10.24264069,0.419231621,6494.777832,270,89.1111145,172.4444427,235.4444427,81.8888855,153.222229,104.1111145,262,1,"H2228"
"1589",74.08184814,74.93205261,1.5,5.414213562,0.643028702,7701.200195,292.7999878,115.5999985,123.5999985,107.8000031,167.3999939,125.5999985,69.80000305,216.3999939,1,"H2228"
"1590",73.57499695,75.48249817,5,12.82842712,0.381797469,7437.833496,205.1666718,124,150.3333282,180.5,121.5833359,130.75,133.6666718,202.0833282,1,"H2228"
"1591",72.31604767,43.3111496,1.5,5.414213562,0.643028702,4958,290.3999939,76.19999695,183,165,70.80000305,186.6000061,160.8000031,123,1,"H2228"
"1592",14.1100502,43.99784851,1.5,5.414213562,0.643028702,5643,170.6000061,35.20000076,100,217,92.59999847,644.2000122,178,176.6000061,1,"H2228"
"1593",0.653999984,3.596999884,1.999999881,11.65685425,0.184959695,11081.625,1578.875,219.125,437.5,448,244.25,416.125,254.25,373.75,1,"H2228"
"1594",55.21395111,3.482549906,2.5,6.242640687,0.806145057,5273.333496,297,99,103.8333359,164.6666718,118,155.6666718,197.6666718,197.8333282,1,"H2228"
"1595",80.9908905,46.4690361,4.5,8.242640687,0.832318678,6366.666504,121.8888855,92.1111145,132.1111145,212.222229,205.222229,174.4444427,169.222229,258.3333435,1,"H2228"
"1596",74.06549835,6.539999962,7,9.656854249,0.943271148,6771.833496,2487,124.75,288.6666565,447.6666565,142.5833282,255.75,362.4166565,459.5,1,"H2228"
"1597",40.30274963,80.95974731,3,6.828427125,0.808518127,7276.856934,377,62.8571434,299.5714417,199.1428528,112.2857132,176,216.1428528,188.4285736,1,"H2228"
"1598",62.42196274,6.925392628,4.5,8.242640687,0.832318678,5556.555664,304.6666565,95.1111145,136.8888855,245.5555573,159.777771,118.5555573,124.8888855,206.1111145,1,"H2228"
"1599",48.15074921,81.60694122,3,8.828427125,0.483687034,4468.75,403.5,62,142.625,221.625,117.75,193.25,91.75,269.75,1,"H2228"
"1600",50.43975067,28.84866714,30,20.48528137,0.898353474,6755.075195,234.3249969,128.7250061,145.4750061,231.7250061,141.6000061,239.7749939,217.2250061,273.25,2,"H2228"
"1601",59.56993484,66.97906494,30.5,21.07106781,0.863250053,11232.53613,328.7561035,108.1463394,286.73172,266.487793,147.146347,244.36586,174.4146271,189.8048706,2,"H2228"
"1602",35.67024994,65.31825256,29,20.48528137,0.868408358,8430.615234,326.9743652,121.3333359,118.7435913,265.3589783,127.8205109,221.2564087,197.7435913,164.615387,2,"H2228"
"1603",45.61650085,11.1906662,33,21.3137085,0.912863327,8123.186035,258.7441711,147.8604584,184.116272,236,170.3255768,151.8139496,250.7441864,236.2558136,2,"H2228"
"1604",0.709934235,47.69467163,31.5,21.07106781,0.891553334,13059.35742,1905.619019,173.1666718,177.8809509,210.2857208,107.2380981,199.8809509,207.5238037,254.7857208,2,"H2228"
"1605",9.673749924,40.46625137,31,20.48528137,0.92829859,9264.341797,419.2195129,124.4390259,146.9268341,183.0243835,145.9756165,212.2195129,186.0243835,228.36586,2,"H2228"
"1606",56.54375076,40.13925171,31,20.48528137,0.92829859,8250.219727,1887.707275,198.4634094,255.3414612,378.5609741,135.9024353,201.8780518,178.853653,267.1463318,2,"H2228"
"1607",57.74274826,43.89066696,30,20.48528137,0.898353474,9844.025391,165.8500061,97.625,176.625,254.0500031,130.9499969,254.5249939,212.1999969,255.0500031,2,"H2228"
"1608",59.17791748,12.98916626,32,21.3137085,0.885200802,7590.928711,936.4523926,148.1666718,234.6904755,382.1190491,114.5,254,172.7142792,286.6190491,2,"H2228"
"1609",34.06089783,18.7015152,28.5,19.89949494,0.904420955,8701.605469,526.9210815,180.7894745,151.9473724,253.7105255,115.1052628,216.8947296,184.078949,252.8947296,2,"H2228"
"1610",54.33793259,78.51872253,32.5,21.89949494,0.851579165,8409.37207,232.9534912,127.8139572,180.5813904,226.3720856,159.6744232,198.6046448,182.2558136,200.9767456,2,"H2228"
"1611",37.64315033,63.30175018,20.5,17.07106781,0.883979819,5956.068848,267.7241516,113.1724167,165.0689697,224.620697,106.7586212,226.5517273,269.758606,249.0344849,2,"H2228"
"1612",57.06150055,63.14603424,17,15.65685425,0.871464636,1682.959961,330.8800049,83.36000061,157.7200012,302.9599915,206.0399933,186.5200043,204.6799927,191.9600067,2,"H2228"
"1613",16.19558334,0.74483335,28,20.48528137,0.838463242,10526.8418,465.421051,119.5526352,220.9736786,197.578949,176.5263214,202,201.6578979,241.3684235,2,"H2228"
"1614",56.20584869,65.63435364,18.5,17.07106781,0.797737885,8630.258789,434.6666565,107.7777786,167.2962952,211.7407379,251.777771,216.1481476,211.9259186,203.4074097,2,"H2228"
"1615",21.33675003,66.62625122,14,13.65685425,0.943271148,7605.904785,3220.428467,234.2380981,545.0476074,582.8571167,149.1904755,227.2380981,244.4761963,209.6190491,2,"H2228"
